word phrase	count
呼ばれとる ./記号	1
ボケる ん/名詞	1
直してくる ./記号	1
買っとる し/助詞	1
やっとる し/助詞	3
つけとる 子/名詞	1
盛れる よう/名詞	1
がんばっとる ./記号	1
せる ん/名詞	2
攻める ./記号	1
決まっとる よう/名詞	1
来てくれる おばあちゃん/名詞	1
変わる こと/名詞	1
する 何/名詞	1
関われる から/助詞	1
られる な/助詞	1
蛍見る ./記号	1
わかる 言葉/名詞	1
めげる ./記号	3
盛り上がれる と/助詞	1
ゆっとる ん/名詞	1
れとる かも/助詞	1
うつる し/助詞	1
走っとる って/助詞	1
出来とる その/連体詞	1
できよる ところ/名詞	1
れとる な/助詞	2
入っとる 子/名詞	1
すぎる な/助詞	1
しとる のん/名詞	1
思っとる けど/助詞	2
取れる 学校/名詞	1
連れとる 人/名詞	1
ある 展覧/名詞	1
作る のに/助詞	3
住んでる 地元/名詞	1
割れてる やん/助動詞	1
帰れる と/助詞	1
着ける もの/名詞	1
助ける ./記号	1
お金くれる ./記号	1
終わってる けど/助詞	1
行ってみる しか/助詞	1
いきよる や/助詞	1
なじんでる から/助詞	1
渡してくれる 時/名詞	1
来てる とこ/名詞	1
ある 醤油/名詞	1
やっていける し/助詞	1
ゆうてくれる 人/名詞	1
がんばる か/助詞	1
ばれる やん/助動詞	1
帰ってくる 時間/名詞	1
決まっとる の/名詞	1
回る だけ/助詞	2
喋っとる けど/助詞	1
おる 訳/名詞	1
感じる とこ/名詞	1
近すぎる し/助詞	1
気にいっとる よう/名詞	1
おる ゆう/動詞	1
変える で/助詞	1
貯める ./記号	1
する よる/動詞	1
可愛がる やろ/助動詞	1
可愛がる で/助詞	1
決める 事/名詞	1
帰ってくる だけ/助詞	1
喋る 事/名詞	1
滑る だけ/助詞	1
知っとる し/助詞	1
載る ねん/助詞	1
変わっとる から/助詞	1
取る パーセンテージ/名詞	1
潰れる か/助詞	1
買い取ってくれる か/助詞	1
変わってる って/助詞	2
喋る ん/助詞	1
垢抜けとる と/助詞	1
賭けとる な/助詞	1
負けとる ねん/助詞	1
賭ける 何ぼ/副詞	1
賭ける って/助詞	1
賭ける ./記号	1
賭ける わ/助詞	1
見せる ぐらい/助詞	1
泳いとる ねん/助詞	1
死んとる の/名詞	1
来る のに/助詞	2
作る べき/助動詞	1
まくっとる ./記号	1
事故る とこ/名詞	1
曲がる 時/名詞	1
出てくる 時/名詞	1
しよる 人/名詞	1
使っとる ねん/助詞	1
する 筋合い/名詞	1
使っとる 日本語/名詞	1
変える 気/名詞	1
れとる とか/助詞	1
出る 手段/名詞	1
とれる 年齢/名詞	1
残っている エピソード/名詞	1
広がる 感じ/名詞	1
まわっとる イメージ/名詞	1
よくなる よう/名詞	1
つぶれる やろ/助動詞	1
よくなる こと/名詞	1
ある 自然/名詞	1
伝わる か/助詞	1
遊べる かんじ/名詞	1
交じっとる っぽい/形容詞	1
ある っぽい/形容詞	1
加わってる 感じ/名詞	1
混ざってる かんじ/名詞	1
なだめる 感じ/名詞	1
いらっしゃる ./記号	1
詰める ん/名詞	1
入れてくれる もん/名詞	1
入れとる やろ/助動詞	1
くっついとる ほう/名詞	1
勤めてる ./記号	1
はまってる もの/名詞	1
見れる の/名詞	1
つかまってる 感じ/名詞	1
戻ってる 感じ/名詞	1
着こなせる 人/名詞	1
おいてある デザート/名詞	1
とろける で/助詞	1
食べる 機会/名詞	1
思ってる 感じ/名詞	1
書ける の/名詞	1
絞める こと/名詞	1
活かせる か/助詞	1
なる 分/名詞	1
笑える みたい/名詞	1
要る って/助詞	1
育てる ./記号	1
ある 事/名詞	1
固まってる から/助詞	1
なる より/助詞	1
探してる って/助詞	1
しらけとる ./記号	1
楽しめる よう/名詞	2
上がる と同時に/接続詞	1
繋がっとる マンション/名詞	1
んでとる 子/名詞	1
行っとる 子/名詞	1
使っとる の/名詞	1
れてる 言葉/名詞	1
住んあげる やん/助動詞	1
めげとる な/助詞	1
まじわる ね/名詞	1
そろえる ところ/名詞	1
過ぎる のん/名詞	1
入っとる 人/名詞	1
よっとる や/助詞	1
売り込みよる みたい/名詞	1
釣る よう/名詞	1
滑る とこ/名詞	1
あげる まで/助詞	1
つながっとる ねん/助詞	1
分かれとる ねん/助詞	1
通しとる から/助詞	1
ある 県/名詞	1
しよる って/助詞	2
入る つもり/名詞	2
やっとる ね/名詞	1
しとる 沖縄/名詞	1
回れる 島/名詞	1
歩いとる よう/名詞	1
しとる よう/名詞	1
泊まっとる よう/名詞	1
潜る やつ/名詞	1
会える って/助詞	1
知っとる けど/助詞	1
しとる ショップ/名詞	1
つける やつ/名詞	1
暮らせる よう/名詞	3
溢れる から/助詞	1
つくる の/助詞	1
持っとる ./記号	1
ある 資格/名詞	2
見つかる やろ/助動詞	1
持っとる 身体/名詞	1
なれる と/助詞	2
くれとる 間/名詞	1
買ったげる から/助詞	1
きる ./記号	1
れてる ので/助詞	1
遊んでる から/助詞	2
居る 子/名詞	1
有る ぐらい/助詞	1
降る ./記号	2
走ってる ん/助詞	1
流れてくる とか/助詞	1
当たる 行事/名詞	1
担いでる けど/助詞	1
歌ってる だけ/助詞	1
歩いてくる ねん/助詞	1
喋れる 訳/名詞	1
聞こえてくる し/助詞	1
固まる し/助詞	1
売ってる 階/名詞	1
売る とこ/名詞	1
過ぎる から/助詞	1
呼んでくれる みたい/名詞	1
削ってある ./記号	1
訛ってる ん/名詞	1
余る って/助詞	1
滑れる だけ/助詞	1
泳げる ./記号	1
ゆうとる から/助詞	1
慣れる こと/名詞	1
してる くらい/助詞	1
なってる 気/名詞	1
戻って来る と/助詞	1
くれとる か/助詞	1
受けてる とこ/名詞	1
行ってる 会社/名詞	1
受けてる 方/名詞	1
してはる よ/助詞	1
きてる 友達/名詞	1
入り込んでくる ./記号	1
探る みたい/名詞	1
決める とこ/名詞	1
集まる とか/助詞	1
行ける ぐらい/助詞	3
ある 生活/名詞	1
しまくる から/助詞	1
かかってくる から/助詞	1
かけてくる から/助詞	1
する 合間/名詞	1
帰る か/助詞	1
終わる ちょっと/副詞	1
寝かしつける の/助詞	1
教える 前/名詞	1
帰れる ねん/助詞	1
帰りよる けど/助詞	1
降る し/助詞	1
ある デパート/名詞	1
疲れる わ/助詞	2
いける とか/助詞	1
遅れる し/助詞	1
やっとる っけ/助詞	1
住んとる ./記号	1
集める の/名詞	1
おれる わ/助詞	1
変わる やつ/名詞	1
住んとる の/助詞	1
要る もん/名詞	1
んある やん/助動詞	1
曳いてある な/助動詞	1
ついていけとる か/助詞	1
言っとる や/助詞	1
まくれる とか/助詞	1
まくれる ./記号	1
はまってる し/助詞	1
下りる とき/名詞	3
通じる し/助詞	3
働いとる はず/名詞	1
はまっている と/助詞	1
はまる と/助詞	1
あげる 人/名詞	1
着とる ./記号	1
盛ってくる し/助詞	1
会わしてる し/助詞	1
れる 電話/名詞	1
かかってくる 事/名詞	1
慣れてくる と/助詞	1
行ける 目的/名詞	1
動ける ./記号	1
通る ので/助詞	1
行ってる 気分/名詞	1
なれる し/助詞	2
乗れる し/助詞	2
なくなる じゃ/助動詞	1
働ける し/助詞	1
過ぎる ぐらい/助詞	1
聞いてる と/助詞	1
入り込める ./記号	1
来てくれる よ/助詞	1
ゆってる 物/名詞	1
ひける とか/助詞	1
採れる とか/助詞	1
読んでる な/助詞	1
暮らしていける の/名詞	1
食べてくれる ./記号	1
買える 訳/名詞	1
栄えてる とこ/名詞	1
並んでる ところ/名詞	1
買えてる か/助詞	1
買ってる ね/助詞	1
やってる 合間/名詞	1
至る と/助詞	1
する 方向/名詞	1
登れる わ/助詞	1
座っとる ねん/助詞	1
閉まっとる から/助詞	1
育ってくれる って/助詞	1
助けてもらえる って/助詞	1
離れとる って/助詞	1
おる べき/助動詞	1
考える ほう/名詞	1
して回る とか/助詞	1
しとる みたい/名詞	3
できる かも/助詞	1
減ってる ね/助詞	1
残っとる か/助詞	1
降りる の/名詞	1
思とる こと/名詞	1
来とる ん/名詞	2
しゃべっとる ん/名詞	1
分かっとる や/助詞	1
きてる とか/助詞	1
出る 言葉/名詞	1
言うとる か/助詞	1
行っとる と/助詞	1
やっとる よう/名詞	1
やる 山/名詞	1
居てる ん/名詞	1
する パターン/名詞	1
見えてくる とか/助詞	1
付き合える ところ/名詞	1
釣れる し/助詞	1
釣れる とこ/名詞	1
釣る ため/名詞	1
釣る 人/名詞	1
釣る ん/名詞	3
やりよる から/助詞	1
わかっとる わ/助詞	1
教える 言う/動詞	1
滑る から/助詞	1
よる ん/名詞	1
ついてくる けど/助詞	1
買うてもらえる かも/助詞	1
ついてくる ./記号	1
行っとる ん/名詞	2
思っとる ん/名詞	1
飲める とこ/名詞	1
取れる 取ら/動詞	1
儲かる 儲から/動詞	1
できる とき/名詞	1
られとる ./記号	1
食べれる わ/助詞	2
なくなっとる ./記号	1
食べる ほう/名詞	1
食べてくれる から/助詞	1
悔しすぎる ねん/助詞	1
たれる わ/助詞	1
なくなっとる から/助詞	1
植える の/名詞	1
わかる もん/助詞	1
やっとる みたい/名詞	1
やりきる とか/助詞	1
走る 機械/名詞	1
させとる って/助詞	1
やめとる ん/名詞	1
たらできる ね/名詞	1
続けとる の/名詞	1
取れとる と/助詞	1
遊んでる って/助詞	1
歌とる と/助詞	1
横切る し/助詞	1
住める よう/名詞	1
採る ん/名詞	1
パクッてやる ん/名詞	1
買ってくる の/名詞	1
買ってくる ./記号	1
見える じゃ/助動詞	1
考えてる って/助詞	1
置いてある ./記号	1
かかる わり/名詞	2
動き回ってる ん/名詞	1
動き回ってる です/助動詞	1
持ってくる と/助詞	1
揚げる でしょ/助動詞	1
巻いてある ./記号	1
煮てある ん/名詞	1
盛る ん/名詞	2
戻る わ/助詞	1
勤めている 所/名詞	1
入ってる お/接頭詞	1
唱える と/助詞	1
する イベント/名詞	1
増えてる わ/助詞	1
食べる ところ/名詞	1
れる そう/名詞	1
してある とか/助詞	1
染めてある ん/名詞	1
する けれど/助詞	1
入ってる ん/名詞	2
書いてある じゃ/助動詞	1
買って来る ん/名詞	1
食べる 気/名詞	1
訛ってる やん/助動詞	1
訛ってる ね/名詞	1
使ってる か/助詞	1
戻る みたい/名詞	1
しゃべってる けど/助詞	1
言ってる で/助詞	1
言うてやる ねん/助詞	1
来る じゃ/助動詞	1
空ける っ/助詞	1
させてくれる から/助詞	1
知ってる ぐらい/助詞	1
おいてる けども/助詞	1
いる 子/名詞	1
来てくれる と/助詞	1
出てくる まで/助詞	1
走ってる な/助詞	1
上がる ん/名詞	3
つける って/助詞	1
下りてくる みたい/名詞	1
上がってる な/助詞	1
出る お祭り/名詞	1
乗る 子/名詞	4
乗れる かも/助詞	1
よってる みたい/名詞	1
回って来る だけ/助詞	1
する 人数/名詞	1
なる 年/名詞	2
帰って来る ねん/助詞	1
帰って来る よ/助詞	2
する 隣保/名詞	1
とってる とこ/名詞	1
ゆうてやる ね/助詞	1
しれてる やん/助動詞	1
連れてたげる か/助詞	1
要る みたい/名詞	1
よる やろ/助動詞	1
つこてる 人/名詞	1
取り上げる 材料/名詞	1
とってくる ./記号	1
なってくる ね/助詞	1
違てくる から/助詞	1
教える じゃ/助動詞	1
覚えてくる から/助詞	1
はじまってる ねん/助詞	1
してる 遊び/名詞	1
する 気持ち/名詞	1
出る 子/名詞	2
謝る でしょ/助動詞	1
出る 喧嘩/名詞	1
する 番組/名詞	1
遊んでる 中/名詞	1
きてる 八/名詞	1
なくなる ゆう/動詞	1
のっとる 時/名詞	1
踏める な/助詞	1
育てる じゃ/助動詞	1
頑張っとる ./記号	1
耐える って/助詞	1
行ってもらえる し/助詞	2
なれてる ./記号	1
もらいよる ゆう/動詞	1
切る こう/副詞	1
切る ゆう/動詞	1
くれてる はず/名詞	1
やっていける か/助詞	1
しとる な/助詞	1
泊まる ね/名詞	1
さる ./記号	1
さる ゆう/動詞	2
ようたる た/助動詞	1
きたる た/助動詞	1
ゆえる ./記号	1
作る ゆう/名詞	1
馴染める し/助詞	1
ゆえる よう/名詞	1
馴染める ./記号	1
連れとる ねん/助詞	1
連れて来る ./記号	1
喜んでる こと/名詞	1
遊べる 場/名詞	1
できとる ね/名詞	1
撮っとる や/助詞	1
ある さけえ/助詞	1
つこてくれる な/助詞	1
つこてくれる ./記号	1
かけてくれる ./記号	1
してくれる な/助詞	1
思とる ねん/助詞	5
くれよる ./記号	1
ゆうとる で/助詞	1
零れる で/助詞	1
見つける ゆう/動詞	1
ある ゆう/動詞	5
思いよる ね/助詞	1
答える ん/名詞	1
答える さかい/助詞	1
痛める ほう/名詞	1
感じる わけ/名詞	1
分かっとる ねん/助詞	2
ゆうたる た/助動詞	1
言いよる やろ/助動詞	1
乗る 気/名詞	1
誘ってくれる いう/動詞	1
遊べる とき/名詞	1
いっとる よ/助詞	1
いとる やろ/助動詞	1
撮ってる ので/助詞	1
言いよる ん/名詞	1
とってる やっ/助動詞	1
してあげる なら/助動詞	1
よってはる やん/助動詞	1
言える もん/名詞	1
くれとる みたい/名詞	1
盛り上げてくれる から/助詞	1
んとる たげ/動詞	1
行ける くじ/名詞	1
広がる ねん/助詞	1
来とる けど/助詞	1
もらえる らしい/助動詞	2
行っとる けど/助詞	1
にでとる やろ/助動詞	1
ってやる た/助動詞	1
できとる や/助詞	1
くれとる ねん/助詞	1
上がる いう/動詞	1
見えよる ./記号	1
上がりよる ねん/助詞	1
とる 時分/名詞	1
出る のん/助詞	1
してもらえる ねん/助詞	1
ある 村/名詞	1
もらえる 時期/名詞	1
しまってる し/助詞	1
来たる た/助動詞	1
とる ゆう/名詞	1
いてある 村/名詞	1
なってる 山/名詞	1
聞こえてくる ./記号	1
いうてある でしょ/助動詞	1
もろてやる 言う/動詞	1
踏んでいける ./記号	1
行ける 田んぼ/名詞	1
上がる 道/名詞	1
入れる 袋/名詞	2
入れる 蔵/名詞	1
ある 工場/名詞	1
なったる た/助動詞	1
したる た/助動詞	3
ゆうたる たら/助動詞	1
おったる た/助動詞	1
よったる た/助動詞	1
なる 傍/名詞	1
出よる けど/助詞	1
出よる わ/助詞	1
しょったる た/助動詞	2
とる らしい/助動詞	2
まわってもらえる 子/名詞	1
見える 感じ/名詞	1
いてやる ./記号	1
なっとる です/助動詞	1
ある 祭り/名詞	1
いとる の/助詞	1
できとる から/助詞	1
きよる な/助詞	1
来る 駅/名詞	1
乗る 時/名詞	1
いってる わ/助詞	1
閉まる どころか/助詞	1
